case_id,book_id,type,text_A,text_B,label_A,label_B,decision,rule_applied,precedent_id,new_precedent,resolved_in_favor_of,judge_id,date,valid
C0123,RUS-O_long_02,NER_missed_by_A,,Самолёт,,PER_ROLE,PER_ROLE,обобщённое название класса объектов,A-3,False,B,ADJ,2026-06-29,True
C0124,RUS-O_long_02,NER_missed_by_A,,маленький,,PER_ROLE,оставить А,однословное прилагательное без существительного,A-8,False,A,ADJ,2026-06-29,True
C0125,RUS-O_long_02,NER_missed_by_A,,серебристый,,PER_ROLE,оставить А,однословное прилагательное без существительного,A-8,False,A,ADJ,2026-06-29,True
C0126,RUS-O_long_02,NER_missed_by_A,,маленький,,PER_ROLE,оставить А,однословное прилагательное без существительного,A-8,False,A,ADJ,2026-06-29,True
C0127,RUS-O_long_02,NER_missed_by_A,,самолёт,,PER_ROLE,оставить А,обобщённое название класса объектов,A-8,False,A,ADJ,2026-06-29,True
C0128,RUS-O_long_02,NER_missed_by_A,,Бензиновичем,,PER_NAME,PER_NAME,часть уникального составного имени персонажа,A-6,False,B,ADJ,2026-06-29,True
C0129,RUS-O_long_02,NER_missed_by_A,,Бензинович,,PER_NAME,PER_NAME,часть уникального составного имени персонажа,A-6,False,B,ADJ,2026-06-29,True
C0130,RUS-O_long_02,NER_missed_by_A,,автомобильчик,,PER_ROLE,PER_ROLE,обобщённое название класса объектов,A-3,False,B,ADJ,2026-06-29,True
C0131,RUS-O_long_02,NER_missed_by_A,,Бензинович,,PER_NAME,PER_NAME,часть уникального составного имени персонажа,A-6,False,B,ADJ,2026-06-29,True
C0132,RUS-O_long_02,NER_missed_by_A,,Бензинович,,PER_ROLE,PER_NAME,часть уникального составного имени персонажа,A-6,False,neither,ADJ,2026-06-29,True
C0133,RUS-O_long_02,NER_missed_by_A,,маленького,,PER_ROLE,оставить А,однословное прилагательное без существительного,A-8,False,A,ADJ,2026-06-29,True
C0134,RUS-O_long_02,NER_missed_by_A,,маленький,,PER_ROLE,оставить А,однословное прилагательное без существительного,A-8,False,A,ADJ,2026-06-29,True
C0135,RUS-O_long_02,NER_missed_by_A,,маленький,,PER_ROLE,оставить А,однословное прилагательное без существительного,A-8,False,A,ADJ,2026-06-29,True
C0136,RUS-O_long_02,NER_missed_by_A,,Бензиновичем,,PER_NAME,PER_NAME,часть уникального составного имени персонажа,A-6,False,B,ADJ,2026-06-29,True
C0137,RUS-O_long_02,NER_missed_by_A,,нянем-бульдозером,,PER_ROLE,PER_ROLE,заменимо на обобщённое описание без потери смысла,A-1,False,B,ADJ,2026-06-29,True
C0138,RUS-O_long_02,NER_missed_by_A,,Бензинович,,PER_NAME,PER_NAME,часть уникального составного имени персонажа,A-6,False,B,ADJ,2026-06-29,True
C0139,RUS-O_long_02,NER_missed_by_A,,машинками,,PER_ROLE,PER_ROLE,обобщённое название класса объектов,A-3,False,B,ADJ,2026-06-29,True
C0140,RUS-O_long_02,NER_missed_by_A,,друзья,,PER_ROLE,PER_ROLE,устойчивые социальные отношения персонажей,A-9,True,B,ADJ,2026-06-29,True
C0141,RUS-O_long_02,Sentiment_label,- Не выйду! / — гудит он в ответ.,- Не выйду! — гудит он в ответ.,0 NEUTRAL,-1 NEGATIVE,-1 NEGATIVE,"реплика и следующий за ней глагол говорения размечаются как одна единица тональности, по итоговой эмоции реплики",B-1,False,B,ADJ,2026-06-29,True
C0142,RUS-O_long_02,Sentiment_label,- Потому что выйду!,- Потому что выйду!,0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,"в высказывании даётся позитивное разрешение или переосмысление, разметка следует за итоговой эмоцией",B-3,False,B,ADJ,2026-06-29,True
C0143,RUS-O_long_02,Sentiment_label,Знакомьтесь!,Знакомьтесь!,0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,восклицательные предложения с явным позитивным социальным контекстом,B-2,False,B,ADJ,2026-06-29,True
C0144,RUS-O_long_02,Sentiment_label,"Но обязательно подрастёт и станет большим и сильным, как мама.","Но обязательно подрастёт и станет большим и сильным, как мама.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"высказывания, выражающие удовольствие, привязанность, комфорт или внутреннее спокойствие",B-12,True,A,ADJ,2026-06-29,True
C0145,RUS-O_long_02,Sentiment_label,Это интересная и важная работа.,Это интересная и важная работа.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,положительные оценочные маркеры,B-6,True,A,ADJ,2026-06-29,True
C0146,RUS-O_long_02,Sentiment_label,– И постарайся с кем-нибудь подружиться.,– И постарайся с кем-нибудь подружиться.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"высказывания, выражающие потребность в любви, поддержке или социальной близости",B-7,True,A,ADJ,2026-06-29,True
C0147,RUS-O_long_02,Sentiment_label,"«Я постою здесь, пока мама не придёт, / – подумал он.","«Я постою здесь, пока мама не придёт, – подумал он.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,"реплики, прямо называющие или передающие переживаемые отрицательные эмоции персонажа",B-17,True,A,ADJ,2026-06-29,True
C0148,RUS-O_long_02,Sentiment_label,— Чух-ха-ха! / — прыснул кто-то сверху.,— Чух-ха-ха! — прыснул кто-то сверху.,0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,смех как явный маркер радости,B-2,False,B,ADJ,2026-06-29,True
C0149,RUS-O_long_02,Sentiment_label,— А вот так! / — паровоз скатился по отвесной стене.,— А вот так! — паровоз скатился по отвесной стене.,0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,восклицание с явным маркером радости,B-2,False,B,ADJ,2026-06-29,True
C0150,RUS-O_long_02,Sentiment_label,"Мама говорит, что очень уж я шустрый и, когда вырасту, буду водить скоростные поезда.","Мама говорит, что очень уж я шустрый и, когда вырасту, буду водить скоростные поезда.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"высказывания, выражающие удовольствие, привязанность, комфорт или внутреннее спокойствие",B-12,True,A,ADJ,2026-06-29,True
C0151,RUS-O_long_02,Sentiment_label,Будем дружить?,Будем дружить?,0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,"высказывания, выражающие потребность в любви, поддержке или эмоциональной близости",B-7,True,B,ADJ,2026-06-29,True
C0152,RUS-O_long_02,Sentiment_label,"Экскаватор Клюша с удовольствием уплетал и гречку, и бутерброды, а суп отодвинул: / - Терпеть не могу морковку!","Экскаватор Клюша с удовольствием уплетал и гречку, и бутерброды, а суп отодвинул:

- Терпеть не могу морковку!",+1 POSITIVE,-1 NEGATIVE,+1 POSITIVE,разметка следует за общим эмоциональным направлением,B-1,False,A,ADJ,2026-06-29,True
C0153,RUS-O_long_02,Sentiment_label,- Ух ты! / — воскликнул Клюша.,- Ух ты! — воскликнул Клюша.,0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,восклицание с явным маркером радости,B-2,False,B,ADJ,2026-06-29,True
